evidence_id,org_id,parent_type,parent_id,filename,checksum,gps_lat,gps_lon,timestamp,uploader_id,classification,has_local_image
EVID-0364,ORG-0004,inspection,INSP-0164,note_evid-0364.txt,c16d3871a9b5f951b08f7ec2605ecb15f2de1d0ecbb6d7f02f019178da5c8eeb,-33.3631,25.5066,2026-06-21T20:00:00Z,USER-0004,note,N
EVID-0365,ORG-0005,incident,INC-0005,note_evid-0365.txt,11e396b5c367341ad792de85367cf16974b3fb6a45d13276853d53d388cebce9,-33.3508,25.4622,2026-07-06T09:00:00Z,USER-0005,note,N
EVID-0366,ORG-0001,inspection,INSP-0166,note_evid-0366.txt,ee4537ca64289ce93da6973af5dab0caee242af668a0554ddf6eb2011973764d,-33.3385,25.5177,2026-06-22T02:00:00Z,USER-0006,note,N
EVID-0367,ORG-0002,inspection,INSP-0167,note_evid-0367.txt,64ed6465712d65d57a380ee60497b848f64608ce6bd86898512ad9458f8cbdaa,-33.3262,25.5288,2026-06-22T05:00:00Z,USER-0007,note,N
EVID-0368,ORG-0003,inspection,INSP-0168,note_evid-0368.txt,1f4d188ecbf6dd15080fd939a93295ec2fcbe670c7c2ad7aaf3254594f5be5aa,-33.3139,25.5288,2026-06-22T08:00:00Z,USER-0008,note,N
EVID-0369,ORG-0004,inspection,INSP-0169,note_evid-0369.txt,0de3a29c139145a7aa0a8c9d9bd028c9ee758520ef43cf73eceefe14bc37a18b,-33.3016,25.5399,2026-06-22T11:00:00Z,USER-0009,note,N
EVID-0370,ORG-0005,incident,INC-0010,note_evid-0370.txt,147c32c2116b83353873ca587547a12f88a01e898074b7156a13bb803d33b3b7,-33.2893,25.4844,2026-07-11T09:00:00Z,USER-0010,note,N
EVID-0371,ORG-0001,inspection,INSP-0171,note_evid-0371.txt,7335b9f2a484d39dba04d6977cc12579adc651daf38c9758a83090da20a8c088,-33.4000,25.4400,2026-06-22T17:00:00Z,USER-0011,note,N
EVID-0372,ORG-0002,inspection,INSP-0172,note_evid-0372.txt,14e199b4a09131f4e0be65e3097d67c3d9ce213b9c3589d0ca312992fed0b7ad,-33.3877,25.4400,2026-06-22T20:00:00Z,USER-0012,note,N
EVID-0373,ORG-0003,inspection,INSP-0173,note_evid-0373.txt,a68ea400675cb6576aae5c6e4929b231432d764e4d10628cfd0e2715fd793969,-33.3754,25.4511,2026-06-22T23:00:00Z,USER-0013,note,N
EVID-0374,ORG-0004,inspection,INSP-0174,note_evid-0374.txt,c673a8438f2547faff60286d0a9c5ef74c307112347418d12268633e35ec103c,-33.3631,25.4511,2026-06-23T02:00:00Z,USER-0014,note,N
EVID-0375,ORG-0005,incident,INC-0015,note_evid-0375.txt,1638e1eb615f91633eec8e89f1aba61f80dd5119846da94f8d21a0efcf25fb62,-33.3508,25.5177,2026-07-16T09:00:00Z,USER-0015,note,N
EVID-0376,ORG-0001,inspection,INSP-0176,note_evid-0376.txt,bb99aeb74f2d83720ec7202ecbf59ff0d1c8784dadee283fd568a08ff2af06ed,-33.3385,25.4622,2026-06-23T08:00:00Z,USER-0016,note,N
EVID-0377,ORG-0002,inspection,INSP-0177,note_evid-0377.txt,998cb23e1cc09a20ccfb4045f99ab461aac413c8668113c7a47fc66b48127b0a,-33.3262,25.4733,2026-06-23T11:00:00Z,USER-0017,note,N
EVID-0378,ORG-0003,inspection,INSP-0178,note_evid-0378.txt,3d9881749710ff6cfa95b7eca7b08d8373a1c8c4fb83a5d15b23afe95509dc21,-33.3139,25.4733,2026-06-23T14:00:00Z,USER-0018,note,N
EVID-0379,ORG-0004,inspection,INSP-0179,note_evid-0379.txt,b40b70681626e3f94b1184a343fda4bb1cae2f34e099fbda00b11e0ac19297f0,-33.3016,25.4844,2026-06-23T17:00:00Z,USER-0019,note,N
EVID-0380,ORG-0005,incident,INC-0020,note_evid-0380.txt,f5e649973848bf95fad00089e172e36e896df2a58872cba8c86f358644554c16,-33.2893,25.5399,2026-07-21T09:00:00Z,USER-0020,note,N
EVID-0381,ORG-0001,inspection,INSP-0181,note_evid-0381.txt,88da6b88254e8f5b1d26dc113fa5f08ebe7e4ff7ebb5e59c0b5a40b496f8014c,-33.4000,25.4955,2026-06-23T23:00:00Z,USER-0001,note,N
EVID-0382,ORG-0002,inspection,INSP-0182,note_evid-0382.txt,7ac9bc1e1cd1f63066e2b5acbf75662c48f772dff41efedb8ca885fb3a18e5e0,-33.3877,25.4955,2026-06-24T02:00:00Z,USER-0002,note,N
EVID-0383,ORG-0003,inspection,INSP-0183,note_evid-0383.txt,57eb8898294709c6059362123d4823453030dad094a0f27f075be66c46791934,-33.3754,25.5066,2026-06-24T05:00:00Z,USER-0003,note,N
EVID-0384,ORG-0004,inspection,INSP-0184,note_evid-0384.txt,028d912e1da2c621e191b4d6f82e8f49a74f7c8f7c77c6ff940036bb818e6059,-33.3631,25.5066,2026-06-24T08:00:00Z,USER-0004,note,N
EVID-0385,ORG-0005,incident,INC-0025,note_evid-0385.txt,aeade8c8b717392d9248f7ad1d252673aa3627641ec31915d8e8a41d5d2984e1,-33.3508,25.4622,2026-07-26T09:00:00Z,USER-0005,note,N
EVID-0386,ORG-0001,inspection,INSP-0186,note_evid-0386.txt,93a4764279b3239067363ac9c0fa191ea0b1d868eb7aa08b9c1bb8899fd9a394,-33.3385,25.5177,2026-06-24T14:00:00Z,USER-0006,note,N
EVID-0387,ORG-0002,inspection,INSP-0187,note_evid-0387.txt,71aa37d51d1ca4d0fd1010b1c8754733ef7e4efe2da18a83efbcde77a3e25ccb,-33.3262,25.5288,2026-06-24T17:00:00Z,USER-0007,note,N
EVID-0388,ORG-0003,inspection,INSP-0188,note_evid-0388.txt,e3e5589fdd13ff05377396d28585a6d0d448b3a20252aee1ce68d2ffb7837ca3,-33.3139,25.5288,2026-06-24T20:00:00Z,USER-0008,note,N
EVID-0389,ORG-0004,inspection,INSP-0189,note_evid-0389.txt,d08aab07eed66fd715853af6ba1072e2ae11ec8274633cc0bfa0e2c3e2a7e50d,-33.3016,25.5399,2026-06-24T23:00:00Z,USER-0009,note,N
EVID-0390,ORG-0005,incident,INC-0030,note_evid-0390.txt,2326498091ff5e2306c2c1a6f690e80fb6d622e0ac2e8bd480a467fa335e6a82,-33.2893,25.4844,2026-07-31T09:00:00Z,USER-0010,note,N
EVID-0391,ORG-0001,inspection,INSP-0191,note_evid-0391.txt,2c9f24ba73b06f05c52a806315236d171e5654f0c21e5c3ec2e37abbee0fb002,-33.4000,25.4400,2026-06-25T05:00:00Z,USER-0011,note,N
EVID-0392,ORG-0002,inspection,INSP-0192,note_evid-0392.txt,03194f7a9245644588e1c78c9920d59300d86c16502ccbe55bb6080b549784dc,-33.3877,25.4400,2026-06-25T08:00:00Z,USER-0012,note,N
EVID-0393,ORG-0003,inspection,INSP-0193,note_evid-0393.txt,69f284bc9ac048d513c1f9407ea40bc48515810c0b6351e44049c5f1cecdf80f,-33.3754,25.4511,2026-06-25T11:00:00Z,USER-0013,note,N
EVID-0394,ORG-0004,inspection,INSP-0194,note_evid-0394.txt,8ab85acb9c580ada3be7f057a20005a0b7735f4cb919bf4ee5828652cc6fb39e,-33.3631,25.4511,2026-06-25T14:00:00Z,USER-0014,note,N
EVID-0395,ORG-0005,incident,INC-0005,note_evid-0395.txt,84fd1647d39f256988742181e7b72b63238070d716a91425b3406a2e69398839,-33.3508,25.4622,2026-07-06T09:00:00Z,USER-0005,note,N
EVID-0396,ORG-0001,inspection,INSP-0196,note_evid-0396.txt,922ad21513be23a8580a405cfb1da4d9745842b20d201a730a0c7215fad9bc1d,-33.3385,25.4622,2026-06-25T20:00:00Z,USER-0016,note,N
EVID-0397,ORG-0002,inspection,INSP-0197,note_evid-0397.txt,df257c22c23cf1bcb9814821893f128b7a644cb22d705856083513f6b06bbf70,-33.3262,25.4733,2026-06-25T23:00:00Z,USER-0017,note,N
EVID-0398,ORG-0003,inspection,INSP-0198,note_evid-0398.txt,5b750d2a1143aec6a62536cd940b4c1ebb8e040026ad2f8c0a1a858c3769b728,-33.3139,25.4733,2026-06-26T02:00:00Z,USER-0018,note,N
EVID-0399,ORG-0004,inspection,INSP-0199,note_evid-0399.txt,7014405adb8bee10a6961009a71ea3afa736fabaa5594b633e84b44ca1800b04,-33.3016,25.4844,2026-06-26T05:00:00Z,USER-0019,note,N
EVID-0400,ORG-0005,incident,INC-0010,note_evid-0400.txt,b4953572bcba759e81aec0454eddbb42098b0119f889a3068141c1207184f79f,-33.2893,25.4844,2026-07-11T09:00:00Z,USER-0010,note,N
