id,action,entity_type,entity_id,timestamp,actor_id,prev_hash,current_hash,signature,notes
LGR-5181,create,inspection,INSP-1009,2026-06-29T16:45:00Z,USER-CTR-01,sha256:49aad4d799baba7ca357711af2e055e7323acb06d9e23c7d0cfdcff74b9bad21,sha256:cc9203c9f381360982ba9aa64619bf80bd14f9cc6d3c0dce505536524a2e2b36,sig:HQuWEB6p0j1DQaRO7VxhckSq70HL2Vc/wePeM3fXhSQVz92AWW8V+/jY2J+dcHFUEZswtuU/rxWh0vzIOr2CDw==,Inspection captured
LGR-5182,create,evidence,EVID-0009,2026-06-29T16:59:00Z,USER-CTR-01,sha256:cc9203c9f381360982ba9aa64619bf80bd14f9cc6d3c0dce505536524a2e2b36,sha256:287b838f1248d56362d84eddf3453339a7864c28d7dbefd9b0409b739557483d,sig:1kUyUCFz8iKRmT8DaN5kWzNfXGbDa5oNbAIbLVGdfPrD3DhQ5IkURTzb3RBr+lirFYi/05UDuv5hi5GPMg8CDg==,Evidence uploaded
LGR-5183,update,inspection,INSP-1009,2026-06-29T22:45:00Z,USER-MGR-01,sha256:287b838f1248d56362d84eddf3453339a7864c28d7dbefd9b0409b739557483d,sha256:072a7314286f5c1f36d54b78b7622f9ad4e1bc4f04a7c5213a68d6566a295f4b,sig:kB3oFrbMa3CRj6tKX3Qn5UF65EaCuxIcRqWD4YqN9vlbB6aRPWewBBhRSEU8ozxzcqoblYFi8qZhDX2FjF67BQ==,Score / status update
LGR-5184,create,inspection,INSP-1093,2026-06-30T07:15:00Z,USER-INS-01,sha256:072a7314286f5c1f36d54b78b7622f9ad4e1bc4f04a7c5213a68d6566a295f4b,sha256:1b8e08112c1f6b6b089823b81053889a784624c75d9dfebce5d6ef9b327bce8d,sig:rAZIZFSroO+NvfvThDVpe3V8p6Srax0xlLuVau14khkpkmsGOIRvzqNMcTeV/Y7hQ4YrO6Ptk2eK78Ab2w9NDw==,Inspection captured
LGR-5185,create,evidence,EVID-0093,2026-06-30T07:20:00Z,USER-INS-01,sha256:1b8e08112c1f6b6b089823b81053889a784624c75d9dfebce5d6ef9b327bce8d,sha256:cd8863c86a1b7f5333dc454d3337e33e7b8d3fc63c79db6b8aa1a9837606660c,sig:Pc4oTvFdXEXVby3/lIrdlxLIBlaF+lOOxC+s38t8IhocFNV7zlxRCujDY+VboG6s+8fCBGoIs0xmu2i+71QOCA==,Evidence uploaded
LGR-5186,create,inspection,INSP-1113,2026-07-01T00:30:00Z,USER-CTR-01,sha256:cd8863c86a1b7f5333dc454d3337e33e7b8d3fc63c79db6b8aa1a9837606660c,sha256:d4b3bf87c97ddb9812d1470aaad0275ae21c33a0b154ae1ff96512c33469a121,sig:A5lg1+jjRZ/BaQMp+qWf6NbIqAogQr6TpHaq8t+Yjjurw6PmZeZStMIHQ4fJ4H0d57bSTJYqezUblTNNNSvkDg==,Inspection captured
LGR-5187,create,evidence,EVID-0113,2026-07-01T00:35:00Z,USER-CTR-01,sha256:d4b3bf87c97ddb9812d1470aaad0275ae21c33a0b154ae1ff96512c33469a121,sha256:a3dc2ffa5f69e097f4ee65e4814437f633e0225a8626f5c2d3f58bf95db249b6,sig:NpRXmnoYinQXuFeL1LIyWtPUthm+3YtmdctzRQrbAkvX54KFvslDeoi5fRpgBDWJvRheVhm6lZ+Bx3k+5JxLCA==,Evidence uploaded
LGR-5188,create,inspection,INSP-1112,2026-07-01T01:00:00Z,USER-INS-01,sha256:a3dc2ffa5f69e097f4ee65e4814437f633e0225a8626f5c2d3f58bf95db249b6,sha256:43ca95ad3d997511a558396abb9df0e9ecec89bb32d966b955b575787e1eb164,sig:KPQwsEgKhKHVwNY65mNxufyP8hsMhYdUmWmm0kAn+upXrZWRdHr8ThkZpqsxqu/uwkLFVpoK93NbB8XCznbMBQ==,Inspection captured
LGR-5189,create,evidence,EVID-0112,2026-07-01T01:01:00Z,USER-INS-01,sha256:43ca95ad3d997511a558396abb9df0e9ecec89bb32d966b955b575787e1eb164,sha256:51c1d136d0368b2fe2e343750c8bca666950c0e2d67398f33a8eeae2abdbb400,sig:7sLDUNuUNG8X60cn4065olfZvnQCBE2XUdOGQPvlf3ccruAdWMge8qbHV/z7H4Z168HUzzUdsxB+Vx0W2QgOBw==,Evidence uploaded
LGR-5190,create,inspection,INSP-1075,2026-07-01T04:45:00Z,USER-CTR-01,sha256:51c1d136d0368b2fe2e343750c8bca666950c0e2d67398f33a8eeae2abdbb400,sha256:76b1925090339f605ee0208f16b8b3ce4d3eaf13cc8f66f70b05ba31443caaa6,sig:nZoX4OfrkRsP7GT0M0OSMLRi1/DeP2k8fgrkGy/M5uV+m0A7tZKyKLQ5l0MFFYa0oAXMfe6/77csmTee/PmRBw==,Inspection captured
LGR-5191,create,evidence,EVID-0075,2026-07-01T04:49:00Z,USER-CTR-01,sha256:76b1925090339f605ee0208f16b8b3ce4d3eaf13cc8f66f70b05ba31443caaa6,sha256:d42064d876292a41004beb77394ee6ef1af9710cb1d6e1cc850740546f44ba44,sig:wUgwhaKNbpNU6j4sADPblpi574qL16G9J2LNLp3Os5hAfnW4WD4Nw117zz5x8Tr2v851EcmM6hM4bHmEQDx0Cw==,Evidence uploaded
LGR-5192,create,inspection,INSP-1056,2026-07-02T07:45:00Z,USER-CTR-01,sha256:d42064d876292a41004beb77394ee6ef1af9710cb1d6e1cc850740546f44ba44,sha256:2e01f47ee86e3548b43fc7b414cb10b1f47fb16cfe479394cbd43a851d84daad,sig:1wZrZV77fkH/oJTCSKhckZjITgEKNWPe1fN9ClQ4rSODLVEi9wtwVq09XE6Uj+bsq6o7EUKNePUySF3HalYwDQ==,Inspection captured
LGR-5193,create,evidence,EVID-0056,2026-07-02T07:55:00Z,USER-CTR-01,sha256:2e01f47ee86e3548b43fc7b414cb10b1f47fb16cfe479394cbd43a851d84daad,sha256:7948e358ec4f1bc74e212a85e74a6a7d8dd885a45d3ee42dd453e613ff8214bb,sig:via8Qgl1o/i2Y7UPOtLvGt/Mgk4DMFTgTW8T7Ac0Hf+UmYZMIwrLnGZ5ZCuHTgwJCXakm9quDER/9cBN167PAg==,Evidence uploaded
LGR-5194,create,inspection,INSP-1079,2026-07-03T07:30:00Z,USER-INS-01,sha256:7948e358ec4f1bc74e212a85e74a6a7d8dd885a45d3ee42dd453e613ff8214bb,sha256:3262cee27da0b2d34bf031985df1a3a545b5c53028ecd2d2fcdbfddaddd75844,sig:Zrsf/eavw6g0gj1kof9ve31Se1cHawIfrCElE/5xO75at2qzEa7+BqgdjozpsK89TrIND0nHpW51jkhT0XrSDA==,Inspection captured
LGR-5195,create,evidence,EVID-0079,2026-07-03T07:41:00Z,USER-INS-01,sha256:3262cee27da0b2d34bf031985df1a3a545b5c53028ecd2d2fcdbfddaddd75844,sha256:92f7a2064683da291c6ac3da8972651808b01aa8b4f5e5a79608e3fff8834e96,sig:9B+X56lqlMZ+C93SfYgnz8Typeg0FzYiwYBZUNQSzfA/eUUTaY1VmN0TxaWHH9CFJV+SRq2O9QFAIt0tmDJhCA==,Evidence uploaded
LGR-5196,create,incident,INC-324,2026-07-03T08:00:00Z,USER-INS-01,sha256:92f7a2064683da291c6ac3da8972651808b01aa8b4f5e5a79608e3fff8834e96,sha256:3309cae7a8267a132396a0bf7fe0d30e70a16acaad8717784c94d81d4c7adb71,sig:qV8TcQHFEVOyCf7FcUP5dayqDpTpYucOqf79rl+6QzPzIssSXBO5UFa8aAQd3CMmfio2AuRkmQYBa7tyWgK2Dg==,Incident logged
LGR-5197,create,inspection,INSP-1086,2026-07-03T11:15:00Z,USER-CTR-01,sha256:3309cae7a8267a132396a0bf7fe0d30e70a16acaad8717784c94d81d4c7adb71,sha256:ec55324f6cb651843ff9dde39adc8f9551137f33d9b39f2fb9f8840f45e9b226,sig:Yczl3vtaktvLceQuoxlkko3YQTz0qRM/A7mr70/o7ny+yK1vgo5HqvL1A5s0SQbMFCbY8C8bqZhQWmGpmtGdAg==,Inspection captured
LGR-5198,create,evidence,EVID-0086,2026-07-03T11:34:00Z,USER-CTR-01,sha256:ec55324f6cb651843ff9dde39adc8f9551137f33d9b39f2fb9f8840f45e9b226,sha256:02d0ff2f6165203e0535bb78d6e2b96746ee86437c4cb03c979f8cb30b416b57,sig:14ZS2opiVG/SRGSbLskGV12NQV/6MtBURR6A/aTcmh6l+l6TiT0oqOAtoCaWzsS0pUMzQb9A/cmtjeJK/66oAA==,Evidence uploaded
LGR-5199,create,inspection,INSP-1011,2026-07-03T16:30:00Z,USER-INS-01,sha256:02d0ff2f6165203e0535bb78d6e2b96746ee86437c4cb03c979f8cb30b416b57,sha256:c416ac74427bfc27d4c9877a23d24af50f9078efde5dd778919145536eefdbd3,sig:hqJMRofl5jaJ8UwW7bTcGpndk3swWo5YG7ZwGzCHegLqIrTjkf/IHst93VxJgSBSIFzGdL84w2Wcol9bh61YAA==,Inspection captured
LGR-5200,create,evidence,EVID-0011,2026-07-03T16:53:00Z,USER-INS-01,sha256:c416ac74427bfc27d4c9877a23d24af50f9078efde5dd778919145536eefdbd3,sha256:7ac25d4b83dc557f54ae737080fabce169fb426d5686412b633e7cef5747af11,sig:5TpZBRnRfYIx3lKAVo84fPgsDwVTrbH+f8nTqsyariP2qjFnMC0aZZ+wV+vMN3gDsMlYZpSS8Ld0w+6ssGMaBA==,Evidence uploaded
LGR-5201,update,inspection,INSP-1011,2026-07-03T22:30:00Z,USER-MGR-01,sha256:7ac25d4b83dc557f54ae737080fabce169fb426d5686412b633e7cef5747af11,sha256:ffc481652870e7e4ba8912d640aabd9c7544e9563bee961e4cecd7195fbd94bd,sig:UJLW10L03bg03Q0cY1m/c7REgMmnfIdZ2a8gK2WkAWf/qo1+YVwnxHYIv9XKP1vuo2jRuEsDH5n6MlIaKmaGAA==,Score / status update
LGR-5202,create,inspection,INSP-1061,2026-07-03T23:15:00Z,USER-INS-01,sha256:ffc481652870e7e4ba8912d640aabd9c7544e9563bee961e4cecd7195fbd94bd,sha256:667e520949446cc3e2d40285e660500977c2b426c68899a10ba7fb30c3e1a7f6,sig:hlPQXsiE4OZVO9diPIAkCOEppIwRFj+mo3CXDZiZ8H+UbpxOheTiFNBTmsG/4u3+EcjZ/NG7uFLSWjxa4IiGDQ==,Inspection captured
LGR-5203,create,evidence,EVID-0061,2026-07-03T23:40:00Z,USER-INS-01,sha256:667e520949446cc3e2d40285e660500977c2b426c68899a10ba7fb30c3e1a7f6,sha256:73819b26d483cd754e1de25e26abd31a2215e64268f7edaed4bc6b69ebc5519f,sig:x5Cw79FsRIqOPE0Mc3iMKd7v3KLBWXx2qrAN+e3vUotOdLQemSgE95Z/Zr9lONCGmOrGTvTZvEXWPbwq6zO7AQ==,Evidence uploaded
LGR-5204,create,evidence,EVID-0148,2026-07-04T01:31:00Z,USER-INS-01,sha256:73819b26d483cd754e1de25e26abd31a2215e64268f7edaed4bc6b69ebc5519f,sha256:1ae0214ea3a54b3eb74184bd52983ed02cb3773ea9dcb469f99cc898996fbd5b,sig:MVuiJjROkAfnBfyNvAehBrOVDMIukZnRbA4MUhi94l6uv8GSCwmesdlp3htaKjaeHKA+SJPPEjYvVEz9pW2NAQ==,Evidence uploaded
LGR-5205,create,inspection,INSP-1062,2026-07-04T10:30:00Z,USER-CTR-01,sha256:1ae0214ea3a54b3eb74184bd52983ed02cb3773ea9dcb469f99cc898996fbd5b,sha256:3fa4129ca703b6e77f0f6069b6c4c3dbb07c558290cc94d9bd16fb90ae32c220,sig:KkROv9E5ZuCR4XL8QnUCJ7vnm+ifoV+VNodkjTQXa0GGeY7WgFLssKDpnzrpZsL9UBM3gRwp49GzLYrrX8uzAg==,Inspection captured
LGR-5206,create,evidence,EVID-0062,2026-07-04T10:53:00Z,USER-CTR-01,sha256:3fa4129ca703b6e77f0f6069b6c4c3dbb07c558290cc94d9bd16fb90ae32c220,sha256:8edc208329899398a18d759acdf8fdbe436558a73a276a56fdbc155a9e2ad7ec,sig:7bqZ0UvdMfj5wbvgtjwY3x3XENmVVBHQuWOJuy/WNAtQ7HGcmE0UfBRn/ni9kqAGZ10f8umEX9YPmSR7pjFEAA==,Evidence uploaded
LGR-5207,create,inspection,INSP-1025,2026-07-05T08:45:00Z,USER-CTR-01,sha256:8edc208329899398a18d759acdf8fdbe436558a73a276a56fdbc155a9e2ad7ec,sha256:c9b7a10fd2eb7e48c528076d20a299f6bdcb94dfd94ba8070c784fc1c70dfd7a,sig:zt5SPpTACKvOZpG5brHosepj/GjC89dAmaZLE+k2zoFHjXzTOWxBNx3sj5EQ9lgxGiv9MiOzexPUf/iGhsUWBw==,Inspection captured
LGR-5208,create,evidence,EVID-0025,2026-07-05T08:59:00Z,USER-CTR-01,sha256:c9b7a10fd2eb7e48c528076d20a299f6bdcb94dfd94ba8070c784fc1c70dfd7a,sha256:fd48b7f5e792ff3be4e5d3b61fbd1da2771dc1d7261c529bd6a237f3c329f220,sig:kQIDBbvPkIelZjCpEPUDbzSeKXO+rmJt7XnGhLlNfSCYXtICs2kmpwmHPprKldghhcrHyXxO9cjqgfZlv4A3Dw==,Evidence uploaded
LGR-5209,update,inspection,INSP-1025,2026-07-05T14:45:00Z,USER-MGR-01,sha256:fd48b7f5e792ff3be4e5d3b61fbd1da2771dc1d7261c529bd6a237f3c329f220,sha256:3f4dc294584b00fc3dbd01832e3701188d21f0dd34cc37a215396143380f59b8,sig:CwSFaZmIbEVujPjyhfZ20j0qd3b0QQG889UbRwJiEsMMVtkFiuYfs+1hZatehzRH9IuQuM7KglHlsB5lEmw7Aw==,Score / status update
LGR-5210,create,inspection,INSP-1016,2026-07-07T16:30:00Z,USER-CTR-01,sha256:3f4dc294584b00fc3dbd01832e3701188d21f0dd34cc37a215396143380f59b8,sha256:f7938e73beb8ab36c684ad7df96b71bc63f158538ddc0ad2233816f9ffe0cacd,sig:zsHp13+/6aPBUKqbKW6owVsW9gd3IiLYcBE5dU2fPRP62ig01mS6XpZ3dcthCrC7aBtyY3C9zHjUHayTmbK0AA==,Inspection captured
LGR-5211,create,evidence,EVID-0016,2026-07-07T16:49:00Z,USER-CTR-01,sha256:f7938e73beb8ab36c684ad7df96b71bc63f158538ddc0ad2233816f9ffe0cacd,sha256:ad65a8e4a590c29ca3f18d078183919c118e04b113d01c704f7986393ffadf10,sig:2IewJBc7/9gewJ0ddJUJARAXTuhiP+t9QnCVDAbANrpsROfp1V/BvXz/TL7XPYCgwBiEjX3d5YIiMK7oQrHWDA==,Evidence uploaded
LGR-5212,create,inspection,INSP-1033,2026-07-07T18:45:00Z,USER-CTR-01,sha256:ad65a8e4a590c29ca3f18d078183919c118e04b113d01c704f7986393ffadf10,sha256:ce10c7796953a05cff5b1e4352be8e733225ae7c46de9dd4d2258defd0c2cdde,sig:upQvkaFiDKXeYo0cQsRXdUkKXYTWb2G4a7p74ZILkCF87gZF7NBGiWkNFgJGitMq2B/fuiwAAH9bBd28hqkLCw==,Inspection captured
LGR-5213,create,evidence,EVID-0033,2026-07-07T19:08:00Z,USER-CTR-01,sha256:ce10c7796953a05cff5b1e4352be8e733225ae7c46de9dd4d2258defd0c2cdde,sha256:42db70d94767f207bc4516e2ed80a7b3dda7bebd9fc45e58ffc6323266c94de0,sig:bhdp5dSWTSTJlRUk1Kt5UGi9Uro+VYfMBHluLtlajI0JJO1vEs7FaBmAp1gQb71D6KcWrpiDg4j/yptyHBWRBQ==,Evidence uploaded
LGR-5214,update,inspection,INSP-1016,2026-07-07T22:30:00Z,USER-MGR-01,sha256:42db70d94767f207bc4516e2ed80a7b3dda7bebd9fc45e58ffc6323266c94de0,sha256:e08359190f0a8de7ec1c4620380e3836723d4cb08d83022814a51b908e048df5,sig:iHY5MoeVPQ/2gP4OKnz3r4HdOoAD058gLDcyIwfDaIw67L3hVWeEMPxWZ+PsPVweWcWKnpe10X3YmpCbi35eAQ==,Score / status update
LGR-5215,create,work_order,WO-054,2026-07-08T07:00:00Z,USER-MGR-01,sha256:e08359190f0a8de7ec1c4620380e3836723d4cb08d83022814a51b908e048df5,sha256:a38f2040aca9d667ee76551dc03a59ad63052a732b1cdacd5276485491205005,sig:CXUcC1EypUmPeiFlhJB/iCjSGgh02JX10g2Izk1NZga+EmLLiYcky15jUsqjYmjwOYS0ZfmP8unYbYxnGOoDCg==,Work order raised
LGR-5216,create,inspection,INSP-1003,2026-07-08T21:00:00Z,USER-CTR-01,sha256:a38f2040aca9d667ee76551dc03a59ad63052a732b1cdacd5276485491205005,sha256:d32e4eeedf8766aa62ae7b6a86cbf4f7b008e780792caf5195bcba3996e57cff,sig:QdzT4Wfs8RuSM/kSfYLS+uVuAmnwgjyKbTTNl/x9AXrZAat+Q3dNpL/LBcX5HQKlnAYG4RgkAl7uz9JuTjC+BQ==,Inspection captured
LGR-5217,create,evidence,EVID-0003,2026-07-08T21:12:00Z,USER-CTR-01,sha256:d32e4eeedf8766aa62ae7b6a86cbf4f7b008e780792caf5195bcba3996e57cff,sha256:a69eed2189975090619cf9ad1dd7562a5f99d4036d0562811e0ed6d6001d7402,sig:F8Wr0NpXz5Goh42i2A0k6poMjOBHWoCJKiySgReD4nWKoaBMMNQd6H/0P4nDJtrgNwvVNmh83GXZRDtUaiuTAw==,Evidence uploaded
LGR-5218,create,inspection,INSP-1105,2026-07-09T01:00:00Z,USER-INS-01,sha256:a69eed2189975090619cf9ad1dd7562a5f99d4036d0562811e0ed6d6001d7402,sha256:125dbda26b2c7be4492bc1b290da1729afd2d809d353d534a4313d88ce36f778,sig:S7Kq1ks0g7SCG3v+qj5CJDa2wzbqF06nk8VZM8avP5SMrVbSxQC21OvX4CSm9HtHfP3YKpTyeql8ANbO7P3uBw==,Inspection captured
LGR-5219,create,evidence,EVID-0105,2026-07-09T01:04:00Z,USER-INS-01,sha256:125dbda26b2c7be4492bc1b290da1729afd2d809d353d534a4313d88ce36f778,sha256:c765ecb3d02890b7095b261e515d022aa63be43cafaa0f02248ec2bd07ca9137,sig:sGURfj7oyNtaxobsgqmFqfuiMjk9YW7Vukr2/sxw3U26UNpm8o4gBFF72F3L6eyQCZQ3hM7sicwF0410Ih/5Cg==,Evidence uploaded
LGR-5220,update,inspection,INSP-1003,2026-07-09T03:00:00Z,USER-MGR-01,sha256:c765ecb3d02890b7095b261e515d022aa63be43cafaa0f02248ec2bd07ca9137,sha256:f53a4a5d6a7a4ffae259ccf6efcbb690bd752eb5024f3af98005e8fd9e9c1432,sig:V2aR3mmk6PSYhXbUJSzcg3PaGF2ZUWUb6cC7LPUBjqqvsHZwWluVjTmIOYW4zQYu67KYietbSvvcWsrcI6U9Ag==,Score / status update
LGR-5221,create,work_order,WO-012,2026-07-09T07:00:00Z,USER-ADMIN-01,sha256:f53a4a5d6a7a4ffae259ccf6efcbb690bd752eb5024f3af98005e8fd9e9c1432,sha256:2b2bb0a43a9f6fb01dc089eebbad2dbae2543d59c225b4f74730973fcc686cc5,sig:3nSPPjR7VVB4J1QDic70Ja6TlOyC+j1z7lXEY/g/3sYi+F/mRaU5zszQ+kpM9vd5JGc5g0ICqE9V2b5mGnamBg==,Work order raised
LGR-5222,create,work_order,WO-026,2026-07-10T07:00:00Z,USER-ADMIN-01,sha256:2b2bb0a43a9f6fb01dc089eebbad2dbae2543d59c225b4f74730973fcc686cc5,sha256:0f1150efd192d8606e178a82b211d8270126ca05af28899b528c764380621176,sig:JsxkSdeVt7LTovDgkQvqDhESFgJPixhdyBOx8jbtvF0b4+Eler8aOjEORPqmBZaWWTODCvPcKr5gHqmOg24yDQ==,Work order raised
LGR-5223,create,incident,INC-327,2026-07-10T22:00:00Z,USER-PUB-01,sha256:0f1150efd192d8606e178a82b211d8270126ca05af28899b528c764380621176,sha256:0bd4f41f9bf9feff814adbe9fc7d1df0a8460ba1aa7eb1e1a992d7f4492f03f2,sig:avn0hrAbM5uJ7s2Qj+OkwWeYaszievE93nsPu+B0Ag/DdqArwwHmiQMCjobFv3stvmEP6+Bc6LG6Sl4BZ+hOBQ==,Incident logged
LGR-5224,create,inspection,INSP-1094,2026-07-10T22:45:00Z,USER-CTR-01,sha256:0bd4f41f9bf9feff814adbe9fc7d1df0a8460ba1aa7eb1e1a992d7f4492f03f2,sha256:3a4f0f1a7bd9b1f2dbd4d82717fe96797d40d1da7325705b233ed102f5896be6,sig:5ME5fksuumQppjsmrrAPnWGUjOkGeccusrS/xEmzbV+MStR+ieSgT2KRh3kVQwuzqXFGeIezpuqBHYuyxcnWAA==,Inspection captured
LGR-5225,create,evidence,EVID-0094,2026-07-10T22:53:00Z,USER-CTR-01,sha256:3a4f0f1a7bd9b1f2dbd4d82717fe96797d40d1da7325705b233ed102f5896be6,sha256:855d27384cef7f661f668c8e469c9cb2dee585c236267b2336aa3bf1dfdf20a8,sig:x76Z7YX4MrYIg2DCDua0hh4nBFKlEJbpbKhzKqB2y+3qio9IlE7kZoS+IensIBCTJ9l9TDPHjfpH5Op/xuYSDA==,Evidence uploaded
LGR-5226,create,inspection,INSP-1111,2026-07-11T01:30:00Z,USER-CTR-01,sha256:855d27384cef7f661f668c8e469c9cb2dee585c236267b2336aa3bf1dfdf20a8,sha256:1843e7e5c63b429dcfb1b7f8e3bdf4095e87bdb58f511b9bcdfa6b6d69de6e91,sig:8ZYjW1i5E0MZ00N4jJPPv6yxKmiz1IzhhiHP2dvPMKSsTwnSpTl6pjsndtNlXWYRtqPcUNFugwHXQoQd6j6xAQ==,Inspection captured
LGR-5227,create,evidence,EVID-0111,2026-07-11T01:45:00Z,USER-CTR-01,sha256:1843e7e5c63b429dcfb1b7f8e3bdf4095e87bdb58f511b9bcdfa6b6d69de6e91,sha256:3656fdee7da18d1844ab63e6d75f265b05083f3da414f7fe112f18c62816d9d5,sig:fybdZNUvV9cWc7pIa+Kx2OdkcXUHVEZmajDgRkeKg5FJMLDyKyCrDqwPSLGxe8Rwwt/6gqjI5Ye7+qSZvgWeAA==,Evidence uploaded
LGR-5228,create,work_order,WO-042,2026-07-11T07:00:00Z,USER-MGR-01,sha256:3656fdee7da18d1844ab63e6d75f265b05083f3da414f7fe112f18c62816d9d5,sha256:c9bbe4b0f5159bec9e3059a1f8093c350b507cdbe6580f8de662c45402d49bc4,sig:imATQwPV8Q27HcZQ4eGuDdg16N5Hvc9/AHoOh+Nh+UDR7whAB1mQ9RbS0z7i3bv9gvhHsjPfi6Qsoh56QcahBQ==,Work order raised
LGR-5229,create,incident,INC-303,2026-07-11T09:00:00Z,USER-PUB-01,sha256:c9bbe4b0f5159bec9e3059a1f8093c350b507cdbe6580f8de662c45402d49bc4,sha256:e807eb45db6479e11fbdc80b6da067a7b1db13b33823dcd7792066a895ccabaa,sig:jo44F6BZ6WE2QphwezmQ9OOCE9VoGs9VIKINxc86KtewL64S9UFsfNmRWB5sgAmlZYenCGryvd/c+uBeu30uDA==,Incident logged
LGR-5230,update,incident,INC-303,2026-07-11T17:00:00Z,USER-MGR-01,sha256:e807eb45db6479e11fbdc80b6da067a7b1db13b33823dcd7792066a895ccabaa,sha256:6101dc2e13a2b5659afa9cf4c5d0a70a0055abd46922b3153326595e0fec10f9,sig:D7a3NwIn62f4lRmc5zbHxYYKsN0rfgElHIvZc2y5cKTnazl28ZwkQ7BqD7ezrTtrZwE2vX2dB2zilsD2ArxKAA==,Status update
LGR-5231,create,inspection,INSP-1005,2026-07-12T18:45:00Z,USER-CTR-01,sha256:6101dc2e13a2b5659afa9cf4c5d0a70a0055abd46922b3153326595e0fec10f9,sha256:d26d4a1038dba035388a2b6bebc60ea850ffee7c028696ad18c1d9efc21bd763,sig:IvQsm4VWCZmsZdvls0TmnyzspJRMRpmnOVWnGDo5ksuZ03rKp6LN/kiN2+X+wdSR2GgPT/uTrhR8ACHRDTJrCQ==,Inspection captured
LGR-5232,create,evidence,EVID-0005,2026-07-12T18:47:00Z,USER-CTR-01,sha256:d26d4a1038dba035388a2b6bebc60ea850ffee7c028696ad18c1d9efc21bd763,sha256:b511b3abe7ffb62c3c1712565a57919bc5a39de4d3119294be6403493ad101d8,sig:N4Qa5oR32qkcogaWdc/WeHS+xI/cKZnQTReaUl4QSL/p8XPHf6YYyQjT14vyDcZNPE8MMQziXV7WjHhyh47KBQ==,Evidence uploaded
LGR-5233,create,inspection,INSP-1055,2026-07-12T21:45:00Z,USER-CTR-01,sha256:b511b3abe7ffb62c3c1712565a57919bc5a39de4d3119294be6403493ad101d8,sha256:243a09495d935682c4852baf6dfabe44dc960c8c8ab3eda594cc15f9f6201763,sig:tkQqpHOMKBwSw8f1tf4XwZhGDHa6E/5hW4H9/Mq7BAmExJQLB9lwcoVI7T80z3LRgZ+ZrHEwkGeMwLS82F0gDA==,Inspection captured
LGR-5234,create,evidence,EVID-0055,2026-07-12T21:47:00Z,USER-CTR-01,sha256:243a09495d935682c4852baf6dfabe44dc960c8c8ab3eda594cc15f9f6201763,sha256:1cc492027aed525a6b5bf16d09de72577240f6a9c3ea8f81bb134d8d180609f9,sig:DSMf3sbLtC/RsuAIhXeNEqhzlhcs37remMGbJtAsxDndmiDLGuUJAB/K4fpz6ZbKWYnwi9+xjB1DDVI+gS6tDA==,Evidence uploaded
LGR-5235,create,inspection,INSP-1036,2026-07-12T22:15:00Z,USER-CTR-01,sha256:1cc492027aed525a6b5bf16d09de72577240f6a9c3ea8f81bb134d8d180609f9,sha256:3a50e303ec077d6b5d46627cd43fabdf39441d10c779086dc953095289469540,sig:2zvQGUoEfdk27C19RP1QnlLZq3+b1rMq7WQ5pOqnzea+jprlqg2cv0Z8QIXyzT+IGG4QYnY/pABLDO+srg3DDQ==,Inspection captured
LGR-5236,create,evidence,EVID-0036,2026-07-12T22:26:00Z,USER-CTR-01,sha256:3a50e303ec077d6b5d46627cd43fabdf39441d10c779086dc953095289469540,sha256:36b7d79f83926b336d0bdfb0cc9a75f6be3e3b9461326a0745a7e37b855df3ef,sig:Vq5SIuE4Z7RdOTPpaoaxYuPZwplKKryczpMNfseQgzqkIk2MIm57PK+YE+pmp8WznqIiJ6jxf5bpBniA7VERBg==,Evidence uploaded
LGR-5237,update,inspection,INSP-1005,2026-07-13T00:45:00Z,USER-MGR-01,sha256:36b7d79f83926b336d0bdfb0cc9a75f6be3e3b9461326a0745a7e37b855df3ef,sha256:262c9fdff7c3258630537866a5b265cae33221b2ae58d5048cf2f2e797b479c8,sig:8h+8+/wsGKjHvHXCsYGbHcXgPY2pqLwXVo9+cUL41vyfXqO4IjFu3jE/SUPbqeC40psCksivXiyVXCTqSLMpDw==,Score / status update
LGR-5238,create,work_order,WO-056,2026-07-13T07:00:00Z,USER-MGR-01,sha256:262c9fdff7c3258630537866a5b265cae33221b2ae58d5048cf2f2e797b479c8,sha256:acb020f72885c10df103d679e11ab451404c684b1928e15fd0838e6bd7b624a7,sig:mOiFL79hGddqgAgeo9oFVctc4nP91Y1ytrENRdDmbxyP8m2Y20tTNwkd3G1PKeCwojPnwI0n6mAxL9f/WcOwBA==,Work order raised
LGR-5239,create,work_order,WO-071,2026-07-13T07:00:00Z,USER-ADMIN-01,sha256:acb020f72885c10df103d679e11ab451404c684b1928e15fd0838e6bd7b624a7,sha256:07d38f0f55e1cbcb928f10aa94d78e95647228f7487007c6d6ecd77cb2bea6b0,sig:+VBjO9ViaklEsfkVcM12x9AWJTND2OaxpxHUOzn5kmrGW3HGYUoaf8kGuEtZNyzvsYhRH30ML0sy3n78YgrIAA==,Work order raised
