id,parent_type,parent_id,filename,file_type,gps_lat,gps_lon,timestamp,uploader_id,checksum,description
EVID-0339,inspection,INSP-1029,harbour_road_ponding.jpg,image,-31.52034,28.867317,2026-06-01T13:20:00Z,USER-INS-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Context photo of asset face
EVID-0340,inspection,INSP-1030,makhanda_guardrail.jpg,image,-34.02867,24.770441,2026-07-22T13:41:00Z,USER-INS-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Safety barrier condition
EVID-0341,inspection,INSP-1031,mthatha_ring_debris.jpg,image,-34.049685,24.921205,2026-08-12T02:05:00Z,USER-INS-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Temporary works in place
EVID-0342,inspection,INSP-1032,qumbu_mitre_drain.jpg,image,-33.54457,25.689757,2026-07-23T03:41:00Z,USER-CTR-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Downstream outlet
EVID-0343,inspection,INSP-1033,humansdorp_crossing.jpg,image,-32.958213,27.75952,2026-07-07T18:59:00Z,USER-CTR-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Safety barrier condition
EVID-0344,inspection,INSP-1034,jeffreys_sand_inlet.jpg,image,-32.99972,25.700696,2026-06-17T05:25:00Z,USER-CTR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Temporary works in place
EVID-0345,inspection,INSP-1035,addo_livestock_grid.jpg,image,-31.628085,28.970953,2026-06-13T18:09:00Z,USER-CTR-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Safety barrier condition
EVID-0346,inspection,INSP-1036,mdantsane_open_channel.jpg,image,-33.440282,25.970482,2026-07-12T22:35:00Z,USER-CTR-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Temporary works in place
EVID-0347,inspection,INSP-1037,psj_terrace_wall.jpg,image,-34.170903,24.830729,2026-06-09T20:37:00Z,USER-CTR-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Close-up of defect
EVID-0348,inspection,INSP-1038,paterson_n10_marker.jpg,image,-32.879145,27.39156,2026-08-15T19:51:00Z,USER-INS-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Safety barrier condition
EVID-0349,inspection,INSP-1039,stfrancis_causeway_scour.jpg,image,-32.330398,28.150929,2026-07-18T15:08:00Z,USER-CTR-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Context photo of asset face
EVID-0350,inspection,INSP-1040,qonce_signal_mast.jpg,image,-33.694474,25.820549,2026-07-28T14:49:00Z,USER-INS-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Safety barrier condition
EVID-0351,inspection,INSP-1041,butterworth_screen.jpg,image,-33.959038,25.602704,2026-06-12T07:07:00Z,USER-CTR-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Temporary works in place
EVID-0352,inspection,INSP-1042,colchester_floodplain.jpg,image,-33.869455,25.610881,2026-08-06T18:14:00Z,USER-CTR-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Context photo of asset face
EVID-0353,inspection,INSP-1043,temp_repair_bags.jpg,image,-33.421145,25.446961,2026-08-11T19:20:00Z,USER-CTR-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Context photo of asset face
EVID-0354,inspection,INSP-1044,inspector_checklist_board.jpg,image,-33.803791,25.58838,2026-06-29T12:10:00Z,USER-INS-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Close-up of defect
EVID-0355,inspection,INSP-1045,night_works_lighting.jpg,image,-33.01424,27.90564,2026-06-15T14:50:00Z,USER-CTR-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Context photo of asset face
EVID-0356,inspection,INSP-1046,parapet_spall.jpg,image,-33.024643,27.874908,2026-07-27T01:55:00Z,USER-INS-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Safety barrier condition
EVID-0357,inspection,INSP-1047,catchpit_grate.jpg,image,-33.311322,26.531854,2026-07-31T00:19:00Z,USER-INS-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Safety barrier condition
EVID-0358,inspection,INSP-1048,gantry_bolt_corrosion.jpg,image,-31.588517,28.784775,2026-06-27T07:23:00Z,USER-CTR-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Temporary works in place
EVID-0359,inspection,INSP-1049,channel_vegetation.jpg,image,-31.520447,28.867833,2026-08-03T05:32:00Z,USER-INS-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Temporary works in place
EVID-0360,inspection,INSP-1050,evidence_wide_context.jpg,image,-34.02891,24.770595,2026-06-05T16:43:00Z,USER-INS-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Upstream inlet
EVID-0361,inspection,INSP-1051,culvert_block_20260801.jpg,image,-33.9603,25.602891,2026-06-18T16:52:00Z,USER-CTR-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Downstream outlet
EVID-0362,inspection,INSP-1052,r72_bridge_west_deck.jpg,image,-33.869282,25.609729,2026-06-13T01:54:00Z,USER-CTR-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Downstream outlet
EVID-0363,inspection,INSP-1053,washout_lane_closure.jpg,image,-33.421913,25.448985,2026-06-27T10:00:00Z,USER-CTR-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Close-up of defect
EVID-0364,inspection,INSP-1054,swartkops_silt_cell.jpg,image,-33.803212,25.589591,2026-08-19T16:06:00Z,USER-CTR-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Downstream outlet
EVID-0365,inspection,INSP-1055,n2_gqeberha_shoulder.jpg,image,-33.014788,27.905312,2026-07-12T22:05:00Z,USER-CTR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Close-up of defect
EVID-0366,inspection,INSP-1056,sundays_river_joint.jpg,image,-33.024437,27.876514,2026-07-02T07:55:00Z,USER-CTR-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Upstream inlet
EVID-0367,inspection,INSP-1057,motherwell_inlet.jpg,image,-33.310974,26.531538,2026-06-03T00:21:00Z,USER-CTR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Close-up of defect
EVID-0368,inspection,INSP-1058,buffalo_overpass_bearing.jpg,image,-31.588836,28.783286,2026-08-24T01:47:00Z,USER-CTR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Upstream inlet
EVID-0369,inspection,INSP-1059,harbour_road_ponding.jpg,image,-31.52133,28.867534,2026-08-03T06:51:00Z,USER-CTR-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Safety barrier condition
EVID-0370,inspection,INSP-1060,makhanda_guardrail.jpg,image,-32.99937,25.698914,2026-07-17T12:45:00Z,USER-INS-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Temporary works in place
EVID-0371,inspection,INSP-1061,mthatha_ring_debris.jpg,image,-34.04955,24.920296,2026-07-03T23:26:00Z,USER-INS-01,sha256:bfc8ca8b80c9b3953f593ba5c5a296f10e3e8e55f0b423310fc1ffe23ad54a61,Safety barrier condition
EVID-0372,inspection,INSP-1062,qumbu_mitre_drain.jpg,image,-33.546278,25.691338,2026-07-04T10:50:00Z,USER-CTR-01,sha256:e57d1d731ae222a6a0186c56b2ef3aa773b1b088c021a5c1ab885b3579359450,Temporary works in place
EVID-0373,inspection,INSP-1063,humansdorp_crossing.jpg,image,-32.958577,27.761096,2026-06-09T01:18:00Z,USER-INS-01,sha256:2f38302af265acae8c77fef8ac5d260862cba0a68e0c64341adb526c55a71f1e,Downstream outlet
EVID-0374,inspection,INSP-1064,jeffreys_sand_inlet.jpg,image,-33.001225,25.700598,2026-07-19T20:02:00Z,USER-CTR-01,sha256:6393b3a252fa5c730ec24addc45f4416df010dc082f986800f847c2cb57b90db,Close-up of defect
EVID-0375,inspection,INSP-1065,addo_livestock_grid.jpg,image,-31.627103,28.971449,2026-06-20T18:17:00Z,USER-INS-01,sha256:6c13e0df733ae2fccd30c2e35e75acc0305773aa46131a6ea98bb578deaa3596,Close-up of defect
EVID-0376,inspection,INSP-1066,mdantsane_open_channel.jpg,image,-33.440802,25.971289,2026-07-23T03:03:00Z,USER-INS-01,sha256:ad0d88ff082fcdbb7065b8800327af231545d62de4cc90a4d44687c9a540d459,Downstream outlet
EVID-0377,inspection,INSP-1067,psj_terrace_wall.jpg,image,-34.171069,24.830412,2026-08-29T11:56:00Z,USER-INS-01,sha256:e84e090832fc0e8864f6a0bf7604d24184147f6681c1cefd50658b248573a3af,Downstream outlet
EVID-0378,inspection,INSP-1068,paterson_n10_marker.jpg,image,-32.880634,27.390524,2026-06-18T05:40:00Z,USER-INS-01,sha256:ffa1700aa7bf26c301b8350ca7c35c253a81a3ddc99728a2d6450cca4abb2b7f,Safety barrier condition
EVID-0379,inspection,INSP-1069,stfrancis_causeway_scour.jpg,image,-32.330427,28.151792,2026-06-28T00:25:00Z,USER-CTR-01,sha256:8b5ba87705060e0952711b583311ff86bd933094c98eb955b1e3ca8cdc3f0f44,Temporary works in place
EVID-0380,inspection,INSP-1070,qonce_signal_mast.jpg,image,-33.696279,25.820805,2026-07-19T14:00:00Z,USER-INS-01,sha256:fc4d6d02d3886bdee2224e19759ea91a2fd2033f7ebc603c4bfafc8570c3c635,Close-up of defect
EVID-0381,inspection,INSP-1071,butterworth_screen.jpg,image,-33.959129,25.602473,2026-08-12T20:20:00Z,USER-INS-01,sha256:6dc98d2fc799e07e26c26e62aaa9cb701dd024ab879cff869158019f557984d3,Close-up of defect
EVID-0382,inspection,INSP-1072,colchester_floodplain.jpg,image,-33.869299,25.611238,2026-07-23T18:41:00Z,USER-CTR-01,sha256:7f018c26f2691810cf7996d66cac47fd620495759a97de7a7506034b1d8bea97,Upstream inlet
EVID-0383,inspection,INSP-1073,temp_repair_bags.jpg,image,-33.420202,25.449168,2026-08-25T16:58:00Z,USER-CTR-01,sha256:bf587275237288d3131991946883cb5d98a5515e1141830dd280104ebcde1388,Downstream outlet
EVID-0384,inspection,INSP-1074,inspector_checklist_board.jpg,image,-33.804103,25.588579,2026-06-05T16:17:00Z,USER-INS-01,sha256:d4c2d037c2f47b78cb81db276168c23126feba65418d4260fce87f48d8b28c07,Downstream outlet
EVID-0385,inspection,INSP-1075,night_works_lighting.jpg,image,-33.015366,27.905221,2026-07-01T05:01:00Z,USER-CTR-01,sha256:721dd63beb614ce62a14876e4912c3c333d68f9836caf6bafaaa75c898d1636e,Context photo of asset face
EVID-0386,inspection,INSP-1076,parapet_spall.jpg,image,-33.025589,27.875764,2026-06-16T20:56:00Z,USER-CTR-01,sha256:ade6fcb5b7fcf0d1ad323909feebfe8382118c9ca294bd853d4c5e3448322e19,Safety barrier condition
EVID-0387,inspection,INSP-1077,catchpit_grate.jpg,image,-33.311202,26.53013,2026-08-10T14:10:00Z,USER-CTR-01,sha256:fee45f0a72c5b48d2fe481cdd71b0ed3462aba99ecd31f0a7bd6fc1b8a6a7395,Safety barrier condition
EVID-0388,inspection,INSP-1078,gantry_bolt_corrosion.jpg,image,-31.58932,28.784505,2026-07-26T11:07:00Z,USER-INS-01,sha256:a6c40810034fdb2c819ea918d7c5f7576513e28e673d8bbed12bfcc887ea78e0,Temporary works in place
EVID-0389,inspection,INSP-1079,channel_vegetation.jpg,image,-31.520489,28.867412,2026-07-03T07:52:00Z,USER-INS-01,sha256:f9fa9b8347bcc1f3776df55ae8e18fb26259c6cc8f9a52219ff7e7c43a9b1034,Upstream inlet
EVID-0390,inspection,INSP-1080,evidence_wide_context.jpg,image,-34.027594,24.769493,2026-07-20T11:08:00Z,USER-INS-01,sha256:1a7e0410286120f420f132698aa741b71985f529d0cec2e50c0950ff76d81125,Temporary works in place
EVID-0391,inspection,INSP-1081,culvert_block_20260801.jpg,image,-34.04994,24.921752,2026-07-24T07:03:00Z,USER-INS-01,sha256:c89982d8497e6ca24bd2c329c3454d7493b24ad75096ae78fe9048f7d7c38f01,Temporary works in place
EVID-0392,inspection,INSP-1082,r72_bridge_west_deck.jpg,image,-33.544753,25.689157,2026-08-25T08:53:00Z,USER-INS-01,sha256:15f0f5d79835bfda5ec114f0ee4b81b81df4a09f2a90ffc9d8fbe494ee6bc8e7,Downstream outlet
EVID-0393,inspection,INSP-1083,washout_lane_closure.jpg,image,-32.959209,27.759376,2026-08-05T18:21:00Z,USER-CTR-01,sha256:50d3ba679d0b0fec9020b4735eeb47a80f777cdc083d4c9ef3497c24f2f912e7,Downstream outlet
EVID-0394,inspection,INSP-1084,swartkops_silt_cell.jpg,image,-33.000061,25.70028,2026-07-29T07:38:00Z,USER-CTR-01,sha256:c1b3b4862dd553ba7ec13cb4975599f34a139a1f778f406d64da6c6b4cfab878,Downstream outlet
EVID-0395,inspection,INSP-1085,n2_gqeberha_shoulder.jpg,image,-31.628422,28.971283,2026-06-26T15:58:00Z,USER-CTR-01,sha256:6f4cabc76b14b4faff170f4bedcba20b77c99a64a510404d6a73daeac7261c45,Upstream inlet
EVID-0396,inspection,INSP-1086,sundays_river_joint.jpg,image,-33.441041,25.970935,2026-07-03T11:19:00Z,USER-CTR-01,sha256:dc945807ef691ffb69b48773e545ebf82de4ea4839de894eaebdce53cf2cf11e,Safety barrier condition
EVID-0397,inspection,INSP-1087,motherwell_inlet.jpg,image,-34.171586,24.831629,2026-08-06T04:18:00Z,USER-CTR-01,sha256:01963f44da029069b6350f2f618dc44393f494b7b4b096c4a393a393dbeef930,Temporary works in place
EVID-0398,inspection,INSP-1088,buffalo_overpass_bearing.jpg,image,-32.880095,27.391682,2026-06-18T07:48:00Z,USER-CTR-01,sha256:0e47f892ed3f5bcbab19be3330a052177258fa48e6a762088c8da9af9712b8ad,Downstream outlet
EVID-0399,inspection,INSP-1089,harbour_road_ponding.jpg,image,-32.329473,28.149655,2026-07-29T02:07:00Z,USER-CTR-01,sha256:a39ec5c2130bc2585c87b98fba83106ab76ed0013f523f2907c37fa51af056ab,Downstream outlet
EVID-0400,inspection,INSP-1090,makhanda_guardrail.jpg,image,-33.694844,25.819876,2026-06-07T10:15:00Z,USER-INS-01,sha256:7d567320722b82b940e2b3262e38ea1b9d44f3977488d9ff479564d791726f77,Upstream inlet
